customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sales,discountUsed
BBID_20470017,03-03-1996,male,Punjab,141006,08-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,19933,NONPROMO,,108000222,CATCH POW SPICE TURMERIC PP 200g,52,Payback
BBID_20470017,03-03-1996,male,Punjab,141006,21-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,84509,NONPROMO,,300165587,GOODKNIGHT LIQ REFILL ACTIV CARTRDGE 45m,72,Payback
BBID_20470034,10-06-1995,male,Punjab,141001,14-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,97930,1305455,IZ 20 %DIS WED French Fries,1000059421,MCCAIN FRENCH FRIES SMILES PP 1.25g,204,Payback
BBID_20470058,08-01-1989,male,Punjab,141008,01-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,9,56239,1271279,IZ 20 %DIS REG JARS/STORAGE,1000162056,Super Locked Rect 510+145 Green,124,Payback
BBID_20470059,04-03-1977,female,Punjab,141003,19-11-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,62484,NONPROMO,,300764639,MASHAL KACHI GHANI MUSTARD OIL BT 1L,108,Payback
BBID_20470146,11-09-1981,male,Punjab,141001,27-01-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,76459,NONPROMO,,300481673,MAGGI NDL MASALA 420g,67,Payback
BBID_20470167,14-07-1983,male,Punjab,141102,22-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,86650,1270439,IZ 99 FLAT REG Stuffed Articles,1000036301,CHESS,99,Payback
BBID_20470167,14-07-1983,male,Punjab,141102,21-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,11,10485,NONPROMO,,300317223,SUNFEAST CRM BISC BOUNCE CHOCO 100g,10,Payback
BBID_20470180,17-01-1959,male,Punjab,141003,29-05-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,1,91669,NONPROMO,,300603026,CINTHOL SOAP LIME 5*100g,112,Payback
BBID_20470238,06-07-1981,male,Punjab,141416,29-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,69115,4178,Ex1780,1.00E+12,"Cotton Oven Glove, 18x28 CM, MULTI",88.6,Payback
BBID_20470246,27-03-1972,,Punjab,141012,02-05-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,8,67309,1262223,AZ SHOP 750 GET 250 RS OFF CMS MAY,108000705,GH DAILY TUR DAL PREM 2kg,218.84,Payback
BBID_20470374,03-01-1963,female,Punjab,141001,18-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,66535,NONPROMO,,108020419,BRITANNIA BISC NICE TIME 150g,44,Payback
BBID_20470423,20-01-1981,,Punjab,141104,30-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,1313,NONPROMO,,1000108772,KESH KING HAIR OIL AYURVEDIC BX 300ml,272,Payback
BBID_20470442,18-03-1994,male,Punjab,141003,14-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,3116,NONPROMO,,1.00E+12,"PBGSH-4171-KN-SH-01-A-HL-SA, 6-12, PINK",199,Payback
BBID_20470442,18-03-1994,male,Punjab,141003,20-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,23452,NONPROMO,,1000204452,HIMALAYA BABY SOAP GNTL OL&ALMD 4*75g OP,140,Payback
BBID_20470518,07-12-1975,male,Punjab,141012,06-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,11,5001,NONPROMO,,1.00E+12,"DGBL-4171-360R-A-FS-AJ, 9-10, RED",299,Payback
BBID_20470669,22-02-1976,male,Punjab,141002,11-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,97453,1262224,AZ SHOP 750 GET 250 RS OFF CMS JUNE,300481738,MAGGI NDL MERI MASALA PP 560g,60.82,Payback
BBID_20470686,11-02-1975,male,Punjab,141012,28-05-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,94184,NONPROMO,,1.00E+12,"SABW-4171-SAS-SRT 03-A-RF-K, 9-10, BLACK",449,Payback
BBID_20470691,25-07-1971,male,Punjab,141008,30-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,1,83952,NONPROMO,,108037490,0TH PULSE CHANA RED LOOSE,123.23,Payback
BBID_20470757,25-08-1987,female,Punjab,141003,03-05-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,3,88987,NONPROMO,,1000366717,SOO FRESH COOKD CHKN LEG SPCYTNDR LOOS,114,Payback
BBID_20470786,01-01-1993,male,Punjab,141001,03-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,3,81265,NONPROMO,,108100328,GINGER,24.7,Payback
BBID_20470786,01-01-1993,male,Punjab,141001,28-02-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,82642,NONPROMO,,108020757,CADBURY CHOCO DM ROAST ALMOND 38g 21,45,Payback
BBID_20470786,01-01-1993,male,Punjab,141001,15-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,85801,NONPROMO,,108100297,CHILLI LIGHT GREEN,27.2,Payback
BBID_20470836,18-12-1995,male,Punjab,141008,13-02-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,9,49614,NONPROMO,,300700648,SPRITE SOFT DRINK CAN 300ml,30,Payback
BBID_20477075,31-01-1990,male,Punjab,141001,10-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,82635,NONPROMO,,108001232,GH POW SPICE DRY GINGER 100g,39,Payback
BBID_20477269,08-01-1962,female,Punjab,142021,20-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,4348,NONPROMO,,1000740444,MCVITIES CRM BSCT DUBLEE CHOCO PP 100g,10,Payback
BBID_20477312,04-06-1993,,Punjab,141001,11-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,82812,NONPROMO,,1.00E+12,"CHM-0010-TERY-POL1-SPN, FS, GREY MELANGE",158,Payback
BBID_20477970,14-04-1991,female,Punjab,141001,09-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,2150,NONPROMO,,1.00E+12,"DJWV-0010-PK-404-PR-BB, XXL, OFF WHITE",399,Payback
BBID_20479086,28-02-1934,,Punjab,110085,09-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,2096,NONPROMO,,1.00E+12,"Solid Dyed-BD-CVHT, 40x60CM, GREEN",99,Payback
BBID_20481316,28-10-1970,male,Punjab,141001,07-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,77977,NONPROMO,,300420036,CRMT PAPER NAPKINS 3*50P 33*33cm 2 PLY,150,"BBProfitClub,Payback"
BBID_20481316,28-10-1970,male,Punjab,141001,08-02-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,93791,1249467,IZ 6% DISC WED FOOD EXC STPL,108000536,GH POHA THICK 500g,26.32,"BBProfitClub,Payback"
BBID_20481425,15-07-1975,female,Punjab,141008,28-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,70878,1228643,IZ 6% DISC WED FOOD EXC,1000018505,NUTRELA SOYA CHUNKS PP 500g,74.26,"BBProfitClub,Payback"
BBID_20481509,05-04-1988,male,Punjab,141003,29-01-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,1,68788,NONPROMO,,301018096,ARIEL DET POW COLOUR&STYLE COMPLT PP 2kg,370,BBProfitClub
BBID_20481720,02-06-1981,male,Punjab,141001,01-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,89178,NONPROMO,,108100306,CORIANDER,24.5,"BBProfitClub,Payback"
BBID_20481875,25-12-1974,male,Punjab,141007,05-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,8,63699,NONPROMO,,1000578952,BRITANNIA BISC MARIE GOLD 4+1 120g OP,60,"BBProfitClub,Payback"
BBID_20482017,27-06-1957,male,Punjab,141008,10-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,52081,NONPROMO,,1000552570,BRITANNIA NTCH HEAVN OATS ALMD&MILK 75g,80,BBProfitClub
BBID_20482017,27-06-1957,male,Punjab,141008,14-03-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,27270,4050,Ex500,1.00E+12,"Skybags Premier SP Purple, 50cm, PURPLE",3899.49,"BBProfitClub,Payback"
BBID_20482017,27-06-1957,male,Punjab,141008,14-03-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,27271,NONPROMO,,1000469630,NILONS PICKEL ASSORTED 6*100g OP,130,"BBProfitClub,Payback"
BBID_20482021,17-10-1972,male,Punjab,141001,14-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,47522,1163605,HO 100 RS OFF SANITARY PADS REG AZ EX,1000542693,SOFY SAN PAD ANTI BACTERA XL 54P OP,299,BBProfitClub
BBID_20482154,10-05-1956,male,Punjab,141001,24-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,11,34778,NONPROMO,,300676075,Cloth Bag 20x25,12,BBProfitClub
BBID_20482161,28-06-1953,male,Punjab,141001,03-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,37902,NONPROMO,,300556883,FRESH & PURE KCHI GHNI MUSTRD OIL BT 1L,198,BBProfitClub
BBID_20482288,12-09-1975,male,Punjab,141001,22-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,57906,1190376,HO 14 RS OFF UTE CLEANER BARS REG AZ EX,1000146094,EXO UTENSIL BAR DISH SHINE ROUND 700g,46,BBProfitClub
BBID_20482357,17-10-1955,female,Punjab,141001,01-01-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,10814,NONPROMO,,108000633,DAILY OTH PULSE MASOOR DAL STD 500g,48.5,BBProfitClub
BBID_20482371,04-02-1979,male,Punjab,141117,10-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,45463,1215584,IZ 30 RS OFF REG SOAPS,108008866,DOVE SOAP MOISTURE CREAM 3*100g,608,"BBProfitClub,Payback"
BBID_20482748,28-08-1988,male,Punjab,141001,07-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,65855,1190151,HO 10 % OFF N.I.NAMKEENS REG AZ EX,1000453303,KURKURE NAMK NAVRATAN MIX 385g,72,"BBProfitClub,Payback"
BBID_20482848,20-07-1968,male,Punjab,141001,02-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,6687,1274864,"IZ 1@10,2@25 RS OFF REG Liquid Concentra",108032209,ROOH AFZA SHARBAT 750ml,120,"BBProfitClub,Payback"
BBID_20482848,20-07-1968,male,Punjab,141001,27-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,59203,NONPROMO,,300027193,VIM DROP DW ACTIVE GEL YLW LEMON 115m,20,"BBProfitClub,Payback"
BBID_20482896,29-11-1973,male,Punjab,141008,24-01-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,67923,NONPROMO,,1000582495,MAGGI NDL HOT HEADS PERI PERI PP 71g,20,BBProfitClub
BBID_20482900,17-02-1975,male,Punjab,141001,12-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,1864,NONPROMO,,108026809,KURKURE RED CHILLI CHATKA 105.5g,20,BBProfitClub
BBID_20482956,26-10-1978,male,Punjab,141001,12-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,85381,NONPROMO,,1.00E+12,"LECK-0160-CK545-A-42-CT-PT-KBH, L, BLACK",399,BBProfitClub
BBID_20483044,25-12-1980,male,Punjab,141001,18-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,6,21293,NONPROMO,,108100382,TOMATO LOOSE,98.89,BBProfitClub
BBID_20483102,18-05-1975,male,Punjab,141001,04-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,89900,NONPROMO,,1.00E+12,"DGTS-4171-898C-A-HS-KA, 9-10, CORAL",449,"BBProfitClub,Payback"
BBID_20483164,10-06-1973,male,Punjab,141001,16-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,40669,1155847,HO 199 FLAT NOTEBOOKS REG AZ EX,1000211593,1LBS21140 MC LB 21X29.7 PK OF6,199,"BBProfitClub,Payback"
BBID_20483325,27-10-1952,male,Punjab,141002,29-06-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,39031,1148483,HO 65 RS OFF N.I.NAMKEENS REG NZ EX,1000453231,KURKURE NAMK BIKANERI BHUJIA 1kg,133.23,"BBProfitClub,Payback"
BBID_20483358,09-02-1970,male,Punjab,141001,29-11-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,3,5227,NONPROMO,,300764639,MASHAL KACHI GHANI MUSTARD OIL BT 1L,110,BBProfitClub
BBID_20483404,27-06-1982,female,Punjab,141003,03-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,34343,NONPROMO,,1000039877,PREET LITE LOW CHOLSTROL TN 1L,272,BBProfitClub
BBID_20483422,29-12-1986,female,Punjab,141001,23-02-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,8,55836,NONPROMO,,108000590,CHANA KABULI PREM LOOSE,133.67,BBProfitClub
BBID_20483455,12-01-1986,male,Punjab,141001,11-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,52249,NONPROMO,,108000780,RICE BASMATI DUBAR PREMUM LOOSE,107.59,"BBProfitClub,Payback"
BBID_20483554,19-04-1975,male,Punjab,141001,11-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,56319,NONPROMO,,1000128036,WB-9433 Bullet Flask 500,299,BBProfitClub
BBID_20483800,07-03-1949,male,Punjab,141012,06-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,28169,NONPROMO,,108100278,BRINJAL BHARTA PURPLE,13,"BBProfitClub,Payback"
BBID_20483862,30-08-1970,female,Punjab,141002,12-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,34942,NONPROMO,,300943338,FRUITTELLA ORANGE STICK PP 36g 40,60,"BBProfitClub,Payback"
BBID_20483903,13-12-1966,male,Punjab,141001,15-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,32456,1136247,HO 875.0 FLAT Health Oil,300863296,OLEEV ACTIVE RICEBRAN & OLIVE OIL JR 5L,875,"BBProfitClub,Payback"
BBID_20483983,10-07-1955,female,Punjab,141008,08-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,46056,NONPROMO,,108100296,CAULIFLOWER,22.75,"BBProfitClub,Payback"
BBID_20484012,28-10-1985,male,Punjab,141001,05-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,4,69863,NONPROMO,,300595508,GH BESAN 500g,63,BBProfitClub
BBID_20484139,13-05-1985,male,Punjab,141001,06-11-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,61160,NONPROMO,,108004234,VERKA GHEE 1 LT TETRA,738,BBProfitClub
BBID_20484365,19-01-1967,male,Punjab,141001,28-12-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,3,9659,NONPROMO,,108000193,CATCH READYMIX KITCHEN KING BX 100g,63,BBProfitClub
BBID_20484440,28-12-1974,male,Punjab,142026,06-12-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,8,6080,1030238,"AZ B1@349,B2@625 FLAT TERRY BATH TOWL EX",1.00E+12,"AW15 CABANA STRIPE, 70CM X 1.4 M, R BLUE",625,BBProfitClub
BBID_20484594,23-10-1959,male,Punjab,141002,06-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,10,17841,NONPROMO,,1.00E+12,"SNG-0010-PRL-683, L, NAVY",499,BBProfitClub
BBID_20484712,18-05-1961,male,Punjab,151001,05-04-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,5,7385,1276209,IZ 75 RS OFF WED Ctc Tea,108032048,RED LABEL CTC TEA PP 1kg,1650,BBProfitClub
BBID_20484992,04-07-1985,male,Punjab,141003,05-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,11,50645,1115994,AZ 5% OFF EMPLOYEE DISCOUNT EDC AZ,300070102,LADYFINGER LOOSE,0,BBProfitClub
BBID_20485021,29-12-1963,male,Punjab,141116,03-02-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,15872,NONPROMO,,1000446489,PATANJALI TPASTE DENTAL CRM JUNIOR 100g,70,BBProfitClub
BBID_20485128,21-06-1953,,Punjab,141001,01-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,29486,NONPROMO,,300070020,COLOCASIA PKD,22.62,"BBProfitClub,Payback"
BBID_20485158,31-10-1957,male,Punjab,141010,14-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,11,48200,NONPROMO,,300680079,SUNFEAST BIS DARK FANTASY CHOCO FILS 75g,30,BBProfitClub
BBID_20485279,14-12-1980,female,Punjab,140603,16-11-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,38811,NONPROMO,,1000505677,PH GREEN CARDAMOM JAR 90g,199,BBProfitClub
BBID_20485331,13-08-1973,male,Punjab,141007,24-01-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,17579,NONPROMO,,300111517,POTATO LOOSE,62.42,BBProfitClub
BBID_20485331,13-08-1973,male,Punjab,141007,24-01-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,17579,1079923,JB 15 % OFF J&J BABY SHMP NO MORE T HPC,108011270,J&J BABY TALC BLOSSOM POW 200g,84.15,BBProfitClub
BBID_20485394,02-01-1960,female,Punjab,141001,15-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,32407,1121688,INZ SHOP FOR 999 GET 100 RS OF CMS NZ EX,300984151,TTRT COOKIE BUTTER 300g,62.58,"BBProfitClub,Payback"
BBID_20485592,29-09-1973,male,Punjab,141001,26-01-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,68418,NONPROMO,,1000206088,SUNFEAST MOMS MAGIC CASHW&ALMD 2*200g OP,58,BBProfitClub
BBID_20485673,21-07-1990,male,Punjab,141001,13-12-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,4,9668,NONPROMO,,300542865,24 LM MOONG DAL CHILKA PP 500g,103,BBProfitClub
BBID_20485677,02-07-1972,male,Punjab,141001,16-12-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,3,7941,NONPROMO,,300012392,LIZOL FLOOR CLNR FLORAL 500m,63,"BBProfitClub,Payback"
BBID_20485881,01-01-1970,female,Punjab,151001,08-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,49377,1178354,HO 10 % OFF TOOTHPASTE REG AZ EX,108008225,COLGATE TPASTE CDC 300G,1170,BBProfitClub
BBID_20485933,24-03-1989,male,Punjab,141003,11-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,11,56656,1191669,IZ 90 RS OFF REG SANITARY PADS AZ EX,1000542693,SOFY SAN PAD ANTI BACTERA XL 54P OP,309,BBProfitClub
BBID_20485971,27-01-1976,female,Punjab,142026,30-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,70229,1226175,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,1000203496,CADBURY CHOCO PERK DOUBLE 28g 17,19,BBProfitClub
BBID_20486204,15-10-1978,male,Punjab,141001,16-01-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,9835,1077066,NZ 5% OFF STAPLES ASSORTED,108040048,CATCH POW SPICE CORIANDER PP 100g,31.35,BBProfitClub
BBID_20486231,03-02-1979,female,Punjab,141001,04-04-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,23255,NONPROMO,,300673283,Dust Pan,60,BBProfitClub
BBID_20486263,06-06-1975,male,Punjab,141001,31-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,57177,NONPROMO,,300345966,FLYING BIRD ESSENCE VANILLA 20ml,26,"BBProfitClub,Payback"
BBID_20486274,02-04-1968,male,Punjab,141001,08-04-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,2,26652,NONPROMO,,1000366519,SOO FRESH COOKD CHKN TIKKA MALAI LOOSE,113.69,BBProfitClub
BBID_20486302,03-11-1944,male,Punjab,141001,07-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,40382,NONPROMO,,1000011251,HIMALAYA TPASTE COMPLETE CARE 2*150g,120,"BBProfitClub,Payback"
BBID_20486476,01-08-1966,male,Punjab,141001,01-04-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,3,22624,5005,Ex500,108029266,NESTEA ICE TEA LEMON 400g,122.84,"BBProfitClub,Payback"
BBID_20486476,01-08-1966,male,Punjab,141001,03-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,2,42807,NONPROMO,,1000071944,LAYS WFR ASSORTED 2*100g OP,60,"BBProfitClub,Payback"
BBID_20486696,29-03-1990,male,Punjab,141008,06-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,41846,NONPROMO,,300840018,Fiber bag 45 GSM 20x25,7,"BBProfitClub,Payback"
BBID_20486696,29-03-1990,male,Punjab,141008,07-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,10,17881,NONPROMO,,301006083,BONN PRIME TIME FRUITY BUNS170G,15,"BBProfitClub,Payback"
BBID_20487056,03-04-1979,male,Punjab,141003,06-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,77785,1215189,IZ 50 RS OFF REG N.I.Namkeens,1000453038,KURKURE NAMK ALOO BHUJIA 1kg,173,"BBProfitClub,Payback"
BBID_20487101,27-12-1984,male,Punjab,141001,07-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,66876,1214428,IN 30 RS OFF REG Ctc Tea,108035258,TATA CTC TEA GOLD PP 1K,390,"BBProfitClub,Payback"
BBID_20487130,20-10-1976,male,Punjab,141001,04-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,28590,NONPROMO,,108040049,CATCH POW SPICE CORIANDER PP 500g,150,"BBProfitClub,Payback"
BBID_20487290,19-12-1981,male,Punjab,141001,15-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,5,37827,1133832,HO 10.0 Rs OFF Cream Biscuits,108027348,LOTTE CRM BISC CHOCO PIE 336g,99,BBProfitClub
BBID_20487635,02-12-1962,male,Punjab,141001,24-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,49501,NONPROMO,,1000214486,VEG AFFAIRE FROZEN MIX VEG PP 200g,70,"BBProfitClub,Payback"
BBID_20487670,02-12-1981,male,Punjab,141001,06-02-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,16882,NONPROMO,,108000193,CATCH READYMIX KITCHEN KING BX 100g,56.7,"BBProfitClub,Payback"
BBID_20487729,12-12-1982,female,Punjab,141002,08-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,21957,NONPROMO,,108001127,GH DAILY WHO SPICE JEERA 200g,82,"BBProfitClub,Payback"
BBID_20487740,19-01-1912,male,Punjab,141001,06-04-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,2,26365,NONPROMO,,108003638,FORTUNE KACHI GHANI MUSTARD OIL BT 1L,105,"BBProfitClub,Payback"
BBID_20487803,07-01-1984,female,Punjab,141001,12-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,42541,NONPROMO,,108031971,REAL JUICE GRAPE 1L,99,"BBProfitClub,Payback"
BBID_20487803,07-01-1984,female,Punjab,141001,24-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,39291,NONPROMO,,1000147954,ALPENLIEBE JUZTJELLY STRAWBERRY 62.9g 61,20,"BBProfitClub,Payback"
BBID_20487803,07-01-1984,female,Punjab,141001,12-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,42541,NONPROMO,,300706193,BINGO MAD ANGLES CHAAT MASTI PP 90g,40,"BBProfitClub,Payback"
BBID_20487891,27-01-1982,female,Punjab,141001,26-09-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,53564,NONPROMO,,108000604,GH CHANA RED SMALL 1K,253,"BBProfitClub,Payback"
BBID_20487937,10-03-1969,male,Punjab,141014,05-06-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,9,24366,1121688,INZ SHOP FOR 999 GET 100 RS OF CMS NZ EX,1000129487,CADBURY CHOCO 5STAR BAR 42g 16,36.64,BBProfitClub
BBID_20487943,23-08-1985,male,Punjab,141001,03-04-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,4,22901,5020,Ex200,1000060609,DABUR TPSATE RED 3+1 150g OP,176,"BBProfitClub,Payback"
BBID_20487960,15-02-1952,male,Punjab,141001,14-12-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,68132,NONPROMO,,300840842,BAMBINO MACARONI PEP ELBOWS 450g,45,BBProfitClub
BBID_20488013,12-11-1988,male,Punjab,141001,19-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,8,60531,1266352,AZ TS300 GET 100 RS OFF P@P CTEE BOYS FL,1.00E+12,"CTTS-0160-PL-35-A-SJ-JP, 9-10, FUSCHIA",215.88,BBProfitClub
BBID_20488085,28-07-1972,male,Punjab,141001,15-06-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,8,26683,NONPROMO,,300958013,ARIEL DET POW MATIC COMPLETE PP 500g,117,BBProfitClub
BBID_20488172,19-07-1987,male,Punjab,142024,14-06-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,3198,1297607,AZ TS1000 GET 200 RS OFF REG GOING3 Casu,1.00E+12,"SPKT-3161-75013-B-CS-RG, XL, NAVY",482.01,"BBProfitClub,Payback"
BBID_20488199,07-07-1982,female,Punjab,144001,16-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,57087,NONPROMO,,1000257311,CADBURY CHOCO DM SILK BUBBLY BAR 120g 17,160,BBProfitClub
BBID_20488265,25-07-1978,male,Punjab,141001,15-08-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,45902,NONPROMO,,300840018,Fiber bag 45 GSM 20x25,7,BBProfitClub
BBID_20488272,07-07-1955,male,Punjab,141001,06-12-2015,3692,BB-LUDHIANA-FEROZEPUR-MF,2,11508,1055725,AZ 15 % OFF CLEANERS & WIPERS GM BBPC,300463277,SCOTCH BRI FLOOR CLEANING CLOTH,42.5,BBProfitClub
BBID_20488355,18-12-1966,male,Punjab,141001,14-10-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,53850,1189458,HO 3RS OFF CORN BASED FLAKES REG AZ EX,1000334998,KELLOGGS CHOCOS VARIETY PACK 6*27g OP,114,"BBProfitClub,Payback"
BBID_20488379,25-06-1980,male,Punjab,141001,15-03-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,1,74928,1266073,IZ 40 RS OFF WED Soaps,300088564,PEARS SOAP PURE GENTLE 3*125g,1608,"BBProfitClub,Payback"
BBID_20488519,10-03-1982,female,Punjab,141001,05-01-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,2,63571,NONPROMO,,300595508,GH BESAN 500g,105,"BBProfitClub,Payback"
BBID_20488600,07-08-1986,male,Punjab,151001,25-05-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,7,32805,1139956,NZ 15.0 Rs OFF Liquid Concentrates,108032209,ROOH AFZA SHARBAT 750ml,182,BBProfitClub
BBID_20488654,20-10-2005,male,Punjab,141001,07-07-2016,3692,BB-LUDHIANA-FEROZEPUR-MF,1,40494,NONPROMO,,108029660,NUTRELA SOYA MINI CHUNKS BX 200g,40,"BBProfitClub,Payback"
BBID_20488671,08-08-1983,male,Punjab,141013,07-02-2017,3692,BB-LUDHIANA-FEROZEPUR-MF,7,78189,NONPROMO,,108001907,MDH READYMIX CHANA 100g,56,"BBProfitClub,Payback"
